DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ CLOSE,SOURCE
2018-09-25,202.61,204.37,202.12,202.36,0.0,202.36,GOOG-Q
2018-09-26,202.85,203.46,200.96,201.15,0.0,201.15,GOOG-Q
2018-10-01,202.21,202.21,199.15,199.19,0.0,199.19,GOOG-Q
2018-10-02,199.69,200.83,199.22,200.24,0.0,200.24,GOOG-Q
2018-10-03,200.59,201.31,195.64,197.69,1166079.0,197.69,GOOG-Q
2018-10-04,196.41,197.9,194.79,197.76,0.0,197.76,GOOG-Q
2018-10-05,198.15,199.93,197.37,199.01,0.0,199.01,GOOG-Q
2018-10-08,199.21,202.51,199.12,201.19,986899.0,201.19,GOOG-Q
2018-10-09,201.45,201.45,199.75,200.94,0.0,200.94,GOOG-Q
2018-10-10,200.55,202.1,198.56,198.68,0.0,198.68,GOOG-Q
2018-10-11,199.88,200.0,195.33,195.68,0.0,195.68,GOOG-Q
2018-10-12,196.2,197.42,194.53,196.85,0.0,196.85,GOOG-Q
2018-10-15,196.34,200.24,196.31,198.27,669053.0,198.27,GOOG-Q
2018-10-16,198.46,199.78,197.72,199.11,840651.0,199.11,GOOG-Q
